"Region","year","births_count","doctors_per_capita","IMR_all","LOS","pc_beds","pc_cancer","pc_diabetes","pc_digestive","pc_genitourinary","pc_injury","pc_TB","pop","pop_m","pop_f","urban_percent","hosp_count","pc_hosp"
"Fergana",2014,76697,2.04,9.42670508624848,7.4,3.8059548555201,0.628275316918933,0.597827678074772,51.8195391866967,37.0348684017917,25.3535146529262,0.389963989811752,3415.7,1716.7,1699,0.567087273472495,136,39.8161431039026
"Fergana",2015,79241,2.05,9.01048699536856,7.2,3.65457109147938,0.61062990993065,0.724871226727288,47.8547379931513,39.7974159017007,24.3158470259849,0.369198008690397,3475.1,1747.3,1727.8,0.565710339270812,124,35.6824264049955
"Fergana",2016,78587,2.08,7.38035552954051,6.9,3.67751060820368,0.607637906647808,0.768316831683168,47.0721357850071,37.2277227722772,23.5926449787836,0.351343705799151,3535,1778.2,1756.8,0.564186704384724,123,34.7949080622348
"Fergana",2017,75501,2.13,7.56281373756639,6.7,3.81350034794711,0.617397355601949,0.95866388308977,40.9185803757829,38.1350034794711,21.8510786360473,0.336812804453723,3592.5,1808,1784.5,0.563061934585943,118,32.8462073764788
"Fergana",2018,81414,2.2,5.88350897879972,6.5,5.44936743523742,0.624623473355605,1.42066925899556,53.6173941617832,35.3250451831973,29.0541650692809,0.323402157839969,3651.8,1838.7,1813.1,0.561339613341366,116,31.7651569089216
"Fergana",2019,87751,2.15,5.89167075019088,6.3,4.03475266966135,1.0576431664739,1.32232294160368,54.3077709336418,33.784329020631,28.5122521989402,0.356134168975442,3717.7,1872.7,1845,0.560158162304651,125,33.6229389138446
"Fergana",2020,93037,2.17,6.5027892128938,3.3,5.25620707871104,0.640781827786582,1.29688325409403,65.715795034337,46.5662968832541,22.0549392498679,0.269149498151083,3786,1907.7,1878.3,0.559350237717908,126,33.2805071315372
"Fergana",2021,99146,NA,NA,6.4,4.30252449328703,0.678036390026437,1.21377844590742,74.646208076305,53.0039914986263,28.5625421180862,0.275517080503862,3858.2,1944.8,1913.4,0.557798973614639,127,32.9169042558706
"Fergana",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jizah",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.1,387.7,394.4,NA,82,104.845927630738
"Jizah",1991,NA,NA,NA,NA,11.6697703289882,0.490378646803228,0.209807572936065,19.9875853507138,12.2905027932961,NA,NA,805.5,399.5,406,NA,77,95.592799503414
"Jizah",1992,NA,NA,NA,14.1,7.69785903295646,0.537647341833053,0.180418571084917,20.8082751984604,11.6670675968246,NA,NA,831.4,412.6,418.8,NA,67,80.5869617512629
"Jizah",1993,NA,NA,NA,13.4,5.8465855940131,0.608044901777362,0.558933582787652,27.7128157156221,18.9429373246024,NA,NA,855.2,424.8,430.4,NA,71,83.021515434986
"Jizah",1994,NA,NA,NA,13.4,5.25174106633177,0.544582714921795,0.94873844046124,17.6960840278571,14.8418769265898,19.8652814248202,NA,875.9,435.5,440.4,NA,72,82.2011645164973
"Jizah",1995,NA,NA,NA,12.9,5.02456453774006,0.510272443054935,0.914470745868691,11.2773559624833,12.3939258597588,15.4086645824029,NA,895.6,445.5,450.1,NA,73,81.5096025011166
"Jizah",1996,NA,NA,NA,13.3,5.6799563080284,0.412889131622064,0.238121245221191,32.5505188421628,20.207536865101,11.6876024030584,NA,915.5,455.7,459.8,NA,72,78.6455488803932
"Jizah",1997,NA,NA,NA,13.2,5.45746388443018,0.415195291599786,0.26645264847512,27.2873194221509,21.7228464419476,17.9775280898876,NA,934.5,465.5,469,NA,61,65.2755484216158
"Jizah",1998,NA,NA,NA,13,5.15247108307045,0.516298633017876,0.370136698212408,30.1787592008412,19.5583596214511,14.6161934805468,NA,951,473.9,477.1,NA,62,65.1945320715037
"Jizah",1999,NA,NA,NA,12.6,5.06879073135409,0.398262128892107,0.222406123926761,28.9645184648805,19.8613840902038,14.275369814834,NA,966.7,482,484.7,NA,68,70.3424019861384
"Jizah",2000,24049,NA,16.2168905151981,12,5.08595259892178,0.506560878852609,0.225816295392127,25.4297629946089,18.919743667989,13.1217577052182,0.612348692910182,983.1,490.5,492.6,NA,67,68.1517648255518
"Jizah",2001,23602,NA,17.1171934581815,11.4,4.90686961746445,0.557780893250551,0.269377127979171,25.9363108351692,16.4229921890647,12.4173843380733,0.632886040456639,998.6,498.6,500,NA,65,65.09112757861
"Jizah",2002,23808,2.16,13.9028897849462,11.4,4.93778392257555,0.566857594311673,0.291329251431957,25.6764763973929,16.0971755875963,12.6407268417934,0.665613272763184,1012.6,505.8,506.8,NA,65,64.1911909934821
"Jizah",2003,22424,2.13,14.0474491616126,11.4,4.87757291971515,0.571651546190616,0.417520241927617,26.0462393912789,16.3886450102429,12.9743439664423,0.674080577504634,1025.1,512.1,513,NA,64,62.4329333723539
"Jizah",2004,23705,2.11,11.8118540392322,10.8,4.82160077145612,0.576663452266152,0.624879459980714,26.3259402121504,16.4898746383799,13.1147540983607,0.73191899710704,1037,518,519,NA,63,60.7521697203472
"Jizah",2005,24157,2,12.2117812642298,10.7,4.77418122791941,0.580540437315,0.596772653489926,19.669626659028,15.8502816766924,13.3677074381744,0.702759476749737,1047.3,523.3,524,NA,60,57.2901747350329
"Jizah",2006,23718,1.9,10.5405177502319,10,4.7254512805973,0.580285417257348,0.553822890086003,34.7793214251961,25.1394008127776,12.9477365088366,0.835459786409602,1058.1,528.9,529.2,NA,57,53.8701445988092
"Jizah",2007,25440,1.9,10.3380503144654,9.5,4.38391941050275,0.575506016229829,0.539128812610764,41.4140471970898,27.0497155116127,14.6441563287007,0.650125921089451,1072.1,536.1,536,NA,57,53.1666822124802
"Jizah",2008,27423,1.8,10.1739415818838,9.1,4.3162824869134,0.576728808889705,0.514280466525852,43.9893470474791,27.4589034805767,15.6120855909634,0.736523096703095,1088.9,544.6,544.3,NA,58,53.2647626044632
"Jizah",2009,26816,1.8,9.84486873508353,8.8,4.24379232505643,0.577878103837472,0.551693002257336,34.5823927765237,26.27539503386,15.8013544018059,0.668171557562077,1107.5,554,553.5,NA,60,54.176072234763
"Jizah",2010,25942,1.8,8.86593169377843,6.9,4.11666812647806,0.564947008846457,0.595603048086187,33.5464657966191,25.4883069107471,13.138302531313,0.696330034159587,1141.7,571.4,570.3,NA,63,55.1808706315144
"Jizah",2011,25191,1.69,8.81267119209241,8.6,4.16454190039096,0.568587455379908,0.479347271800102,32.5514193438722,24.7322794492606,11.9836817950025,0.562638109807921,1176.6,589,587.6,0.476457589665137,64,54.3940166581676
"Jizah",2012,25400,1.7,8.07086614173228,8.5,4.18130122093996,0.550259240675698,0.575347048001338,40.39136979428,30.9416290349557,14.8018063221274,0.565311925071082,1195.8,599,596.8,0.474326810503429,65,54.3569158722194
"Jizah",2013,27484,1.62,7.02226750109154,8.1,3.86544946130438,0.560901389916934,0.734435397647833,31.3348137182334,27.6338514680484,17.4356443786496,0.558434081750144,1215.9,609.5,606.4,0.472160539518052,69,56.7480878361707
"Jizah",2014,29912,1.56,10.3971650173843,7.8,3.7141703673799,0.580540976988292,0.610415825595478,40.6136455389584,33.8312474767864,17.4404521598708,0.495761001211143,1238.5,621.2,617.3,0.469438837303189,57,46.0234154218813
"Jizah",2015,31887,1.57,9.78455169818421,7.6,3.80017417464967,0.600110838413427,0.722033093183438,35.6266328873407,32.8556725516586,16.8632729000079,0.399018288338216,1263.1,633.9,629.2,0.466788061119468,58,45.9187712770169
"Jizah",2016,31566,1.58,11.1512386745232,7.5,3.80287155607295,0.620876988746605,0.756693830034924,34.2258440046566,32.2079937912301,19.4800155219247,0.373302289483896,1288.5,647.1,641.4,0.4662786185487,58,45.0135816841288
"Jizah",2017,30984,1.61,13.7167570358895,7.1,3.80807311500381,0.606245239908606,0.87052551408987,28.3320639756283,33.6633663366337,16.984006092917,0.426504188880427,1313,659.9,653.1,0.465955826351866,60,45.6968773800457
"Jizah",2018,33801,1.69,9.70385491553504,7,3.80966609397176,0.689474863673713,0.98901919772914,15.4627623814148,18.9736311346829,13.445880331665,0.411593336819302,1338.7,673.2,665.5,0.464779263464555,58,43.3256144020318
"Jizah",2019,36457,1.64,11.3284142962943,6.5,3.8765359859567,0.629022820362785,0.866003510825044,20.5529549444119,22.5277940315974,11.7027501462844,0.472498537156232,1367.2,687.9,679.3,0.46408718548859,63,46.0795787009947
"Jizah",2020,38118,1.61,8.63109292197912,3.2,3.79574589987825,0.569361884981737,1.10649573873809,42.1112941344983,26.4986034519802,11.4588555468023,0.341617130989043,1396.3,703,693.3,0.464083649645492,54,38.6736374704576
"Jizah",2021,41313,NA,NA,5.8,4.41485634197617,0.684653118430273,1.13805185704275,56.2718990889979,40.7147862648914,22.634898388227,0.409250175192712,1427,719,708,0.462508759635599,52,36.4400840925017
"Jizah",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karakalpakstan",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.1,624,632.1,NA,100,79.611495900008
"Karakalpakstan",1991,NA,NA,NA,NA,12.3351435221102,0.789759503491078,0.258339798293251,33.7470907680372,26.9200930954228,NA,NA,1289,640.3,648.7,NA,104,80.6826997672614
"Karakalpakstan",1992,NA,NA,NA,16.6,11.5593834995467,0.777425203989121,0.609700815956482,33.847083711091,24.1009368389241,NA,NA,1323.6,657.7,665.9,NA,105,79.3291024478694
"Karakalpakstan",1993,NA,NA,NA,15.9,10.2658788774003,0.685376661742984,0.863367799113737,33.4564254062038,29.1728212703102,NA,NA,1354,673.8,680.2,NA,105,77.5480059084195
"Karakalpakstan",1994,NA,NA,NA,16.5,8.18247646632875,0.673425054308472,0.653874004344678,29.9782766111513,27.8783490224475,31.4265025343954,NA,1381,688,693,NA,104,75.3077480086894
"Karakalpakstan",1995,NA,NA,NA,16.1,7.69121207805156,0.630964250106822,0.769833357071642,28.4147557328016,25.6373735935052,21.7917675544794,NA,1404.2,699.9,704.3,NA,105,74.7756729810568
"Karakalpakstan",1996,NA,NA,NA,15.3,6.38417286375754,0.648940648239091,3.69229689911604,47.9865300968149,42.7950049109022,22.3095271502736,NA,1425.4,710.7,714.7,NA,102,71.5588606706889
"Karakalpakstan",1997,NA,NA,NA,14.5,6.14853195164076,0.637651122625216,0.164421416234888,30.6044905008636,38.7564766839378,19.9654576856649,NA,1447.5,722,725.5,NA,101,69.7754749568221
"Karakalpakstan",1998,NA,NA,NA,14,5.10551395507148,0.650102110279101,0.206262763784888,33.0156569094622,34.2409802586794,22.7365554799183,NA,1469,733,736,NA,90,61.2661674608577
"Karakalpakstan",1999,NA,NA,NA,13.7,4.82929773962036,0.639211214702529,0.169025420886713,24.0123415386679,23.0062378429137,21.7318398282916,NA,1490.9,744.4,746.5,NA,90,60.3662217452545
"Karakalpakstan",2000,36408,NA,20.3526697429136,13.6,4.75247524752475,0.651485148514852,0.262046204620462,27.7887788778878,28.9108910891089,22.7722772277228,1.29042904290429,1515,756.9,758.1,NA,88,58.0858085808581
"Karakalpakstan",2001,33402,NA,22.3339919765284,12.9,4.76035213563743,0.68144766873166,0.221062927942615,26.9970655363547,30.7792631235735,31.7574176719922,1.51548744701663,1533.5,766.1,767.4,NA,87,56.7329638082817
"Karakalpakstan",2002,33754,2.84,19.8791254369852,12.3,5.88653858593699,0.653987968173879,0.184358626043082,27.4273885762339,35.8367294132868,29.1092567436445,1.8306488129892,1545.9,772.3,773.6,NA,85,54.984151626884
"Karakalpakstan",2003,32165,2.82,18.5294574848438,12.2,5.97686375321337,0.627892030848329,0.202442159383033,25.6426735218509,26.9922879177378,24.3573264781491,1.54498714652956,1556,777.5,778.5,NA,82,52.6992287917738
"Karakalpakstan",2004,35195,2.55,17.9286830515698,11.8,5.94211232509105,0.687496006644943,0.261964091751326,33.6080761612677,29.5827742636253,24.9185355568334,1.22484186313974,1565.1,782.4,782.7,NA,78,49.8370711136669
"Karakalpakstan",2005,32456,2.5,17.8087256593542,12.1,5.98383092494748,0.63721433573111,0.30046470176332,26.5452925074798,22.0255904258705,26.1633458526959,1.37628111273792,1570.9,785.9,785,NA,75,47.7433318479852
"Karakalpakstan",2006,35203,2.4,16.7599352327927,11.5,5.89615165155646,0.668864515310974,0.334115260254866,27.7055728143029,24.6623977683383,29.6075572180308,1.2090280859697,1577.3,789.7,787.6,NA,73,46.281620490712
"Karakalpakstan",2007,36607,2.5,13.959078864698,11,5.41220893643801,0.682190056639396,0.349905601006923,26.3687853996224,25.802391441158,30.2076777847703,1.35934550031466,1589,796.3,792.7,NA,62,39.018250471995
"Karakalpakstan",2008,38788,2.4,13.6382386305043,10.5,5.41887262535036,0.682653379009654,0.416692619121769,26.5960759887885,28.0909374026783,19.7446278417938,1.19090625973217,1605.5,805.4,800.1,NA,53,33.0115228900654
"Karakalpakstan",2009,40120,2.4,13.7587238285145,9.9,5.35780268505974,0.613991870920064,0.399063924128587,25.6189185860328,24.2024879911319,16.5044956275403,1.1805641088804,1623.8,815.5,808.3,NA,52,32.023648232541
"Karakalpakstan",2010,37942,2.4,11.912919719572,9.9,5.19166918201026,0.667069121642016,0.563235738001811,35.6776335647449,25.5961364322366,16.6012677331724,1.21219438575309,1656.5,830,826.5,NA,50,30.1841231512225
"Karakalpakstan",2011,35840,2.31,11.3002232142857,9.7,5.09810895725888,0.665125377912147,0.442231311873851,39.1250222301263,29.580888019444,16.7170549528721,1.0024304938052,1686.9,843.2,843.7,0.496176418282056,48,28.45456162191
"Karakalpakstan",2012,38207,2.27,11.6732535922737,9.3,4.93450038183634,0.59860189155848,0.424719497150914,42.2369735064325,30.8993714386418,14.1573165716971,1.00981025671151,1702.3,851.5,850.8,0.493215061974975,51,29.9594666040063
"Karakalpakstan",2013,39100,2.27,11.3554987212276,8.8,4.52409953018966,0.698915376138275,0.690795197494345,41.7029174641842,30.6246737428223,15.6603445275796,1.06316338959457,1724.1,862.8,861.3,0.493300852618758,46,26.6805869729134
"Karakalpakstan",2014,40883,2.28,12.450162659296,8.3,4.28620413761573,0.635501200137158,0.592639158761001,49.2056234998286,33.3180934963996,13.4872556863642,1.05954966281861,1749.8,876.4,873.4,0.492627728883301,41,23.4312492856326
"Karakalpakstan",2015,41345,2.33,11.5370661506833,7.8,4.10781610488999,0.67750830003939,0.584660401778178,51.6009228518373,39.2212030836757,15.3058353497271,0.93185526982162,1777.1,890.8,886.3,0.491249788982049,42,23.6340104664904
"Karakalpakstan",2016,39427,2.32,13.8230146853679,7.8,4.04589037299784,0.673391342903065,0.503796486171923,53.2062295627113,41.1239815995123,15.7401762456354,0.836889652496813,1804.3,905,899.3,0.489497311976944,42,23.2777254336862
"Karakalpakstan",2017,37754,2.31,16.6604863060868,7.3,3.98928903218755,0.761790261762938,0.671621400076507,50.6585059292858,42.8438712497951,16.1210995136346,0.782009945898683,1829.9,918.2,911.7,0.488933821520302,41,22.4055959342041
"Karakalpakstan",2018,40108,2.47,13.8127056946245,7.3,3.93318965517241,0.672952586206897,0.899245689655172,52.4245689655172,42.9956896551724,13.8469827586207,0.792025862068966,1856,931.5,924.5,0.487877155172414,43,23.1681034482759
"Karakalpakstan",2019,41137,2.48,10.7688941828524,7,3.92760469189533,0.720237779311077,0.958017090387984,50.8996337774004,43.6813332625657,16.7719335491747,0.76110609840242,1884.1,945.8,938.3,0.487076057534101,49,26.0071121490367
"Karakalpakstan",2020,39286,2.59,12.1671842386601,3.5,3.92464678178964,0.655154369440084,0.995813710099424,93.1972789115646,43.171114599686,15.0706436420722,0.572475143903715,1911,959.4,951.6,0.486917844060701,51,26.6875981161695
"Karakalpakstan",2021,40272,NA,NA,7,4.02871752492123,0.715355611796911,1.07070915758484,77.578637467073,44.9356954702753,16.8896234698621,0.626000723103145,1936.1,972.1,964,0.486545116471257,58,29.9571303135169
"Karakalpakstan",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karmakshy",2000,1029,2.15,21.7,13.9,5.54,1.956,0.198,50.242,27.099,27.67,3.78,45.5,23.4,22.6,55,7,153.846153846154
"Karmakshy",2001,946,2.33,19,13.2,5.54,1.572,0.371,37.991,26.9,23.275,3.1,45.8,23.4,22.6,54.8,7,152.838427947598
"Karmakshy",2002,840,2.25,21.4,13.2,5.52,1.761,0.391,67.957,29.674,28.239,2.326,46,23.5,22.7,54.3,7,152.173913043478
"Karmakshy",2003,949,2.14,18,12.2,5.98,2.148,1.649,116.486,43.97,27.093,2.95,46.1,23.8,23,54.5,7,151.843817787419
"Karmakshy",2004,978,2.08,20.9,11.8,6.11,2.301,0.516,39.376,44.452,28.731,2.903,46.5,24.3,23.5,54.7,6,129.032258064516
"Karmakshy",2005,873,2.04,16.6,11.6,6.51,2.208,0.333,38.283,43.812,25.917,1.683,48.1,24.5,23.9,54.7,6,124.740124740125
"Karmakshy",2006,1005,1.98,16.7,11.8,6.6,1.301,0.564,51.796,33.628,21.785,1.756,48.3,25.1,24.2,54.4,6,124.223602484472
"Karmakshy",2007,1027,1.97,19.6,11.4,6.4,2.054,1.077,41.633,19.993,19.83,1.546,49,24.9,24.4,0,6,122.448979591837
"Karmakshy",2008,937,1.89,25.7,11.7,5.79,1.959,1.146,21.745,19.514,24.599,1.558,50.1,26.1,24.8,0,6,119.760479041916
"Karmakshy",2009,877,1.89,16.5,10.5,5.72,1.443,0.909,22.774,20.954,25.502,1.232,50.6,25.5,24.8,0,6,118.577075098814
"Karmakshy",2010,1861,1.61,19.3,10.2,5.63,1.632,1.244,23.381,29.271,30.748,1.038,51.5,26.3,25.4,0,6,116.504854368932
"Karmakshy",2011,1754,1.68,19.4,10.6,4.51,0.595,1.074,23.857,34.424,23.109,0.775,52.1,26.5,25.5,0,3,57.5815738963532
"Karmakshy",2012,1901,1.78,7.9,9.4,4.45,1.461,0.911,35.541,32.391,20.019,0.703,52.7,26.9,25.8,0,3,56.9259962049336
"Karmakshy",2013,2012,1.8,3.5,8,3.93,0.28,1.681,43.78,21.049,25.625,0.867,53.5,27.2,26.2,0,5,93.4579439252336
"Karmakshy",2014,2025,1.7,7.9,8.3,3.92,1.174,0.538,44.043,23.173,21.576,0.654,53.8,25.8,25.5,0,5,92.9368029739777
"Karmakshy",2015,1957,1.77,12.1,8.1,3.9,2.263,1.131,42.532,27.211,18.66,0.667,53.9,27.5,26.4,0,5,92.7643784786642
"Karmakshy",2016,1835,1.81,14.2,7.9,3.05,1.664,1.641,25.006,6.414,22.097,0.631,54,26.5,27.5,0,5,92.5925925925926
"Karmakshy",2017,1792,1.99,10.6,8.9,3.22,2.377,1.289,32.27,35.786,29.895,0.557,54.1,27.7,26.4,0,6,110.90573012939
"Karmakshy",2018,1173,1.93,10.4,8.6,3.12,1.875,2.009,51.12,34.147,29.743,0.603,54.3,27.7,26.5,0,5,92.0810313075506
"Kashkadarya",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669,829.5,839.5,NA,116,69.5026962252846
"Kashkadarya",1991,NA,NA,NA,NA,11.4875841262474,0.373056393594802,0.30227430958459,61.0350429333952,25.7020190299373,NA,NA,1723.6,857.1,866.5,NA,117,67.8811789278255
"Kashkadarya",1992,NA,NA,NA,15.1,9.99550763701707,0.325696316262354,0.208333333333333,83.3333333333333,23.8656783468104,NA,NA,1780.8,886.2,894.6,NA,116,65.1392632524708
"Kashkadarya",1993,NA,NA,NA,14.2,7.51388435151911,0.36698246760318,0.23031688990526,88.4242622236742,26.4619405423064,NA,NA,1836.6,914.6,922,NA,116,63.1601873026244
"Kashkadarya",1994,NA,NA,NA,14.1,6.93268416596105,0.317527519051651,0.185224386113463,86.7908552074513,26.0901778154107,20.0571549534293,NA,1889.6,941.6,948,NA,110,58.2133784928027
"Kashkadarya",1995,NA,NA,NA,14.1,6.63853437628654,0.340675174969123,0.276348291477974,76.780568135035,24.083985179086,18.5261424454508,NA,1943.2,969.2,974,NA,111,57.12227254014
"Kashkadarya",1996,NA,NA,NA,14.1,6.20248099239696,0.38265306122449,0.264605842336935,97.8891556622649,29.1116446578631,18.3073229291717,NA,1999.2,998.5,1000.7,NA,112,56.0224089635854
"Kashkadarya",1997,NA,NA,NA,13.7,5.55826426133593,0.398829839102877,0.550950755728913,78.4007801072648,25.8898098488542,17.4549000487567,NA,2051,1025.7,1025.3,NA,105,51.1945392491468
"Kashkadarya",1998,NA,NA,NA,13.6,5.05315345378271,0.481003003289317,0.214997378080755,64.6898984602183,22.929875578014,13.395623778424,NA,2097.7,1049.3,1048.4,NA,108,51.4849597177862
"Kashkadarya",1999,NA,NA,NA,12.3,4.89921612541993,0.499720044792833,0.250093318402389,63.0365808137365,22.3030981709593,17.3572228443449,NA,2143.2,1072.2,1071,NA,109,50.8585293019784
"Kashkadarya",2000,57681,NA,19.1570881226054,11.9,4.97785084714801,0.504635338174179,0.244782390281774,66.9041421199251,20.7334338037174,16.5776133716948,0.597342101657761,2189.7,1095.8,1093.9,NA,107,48.865141343563
"Kashkadarya",2001,54102,NA,19.1120476137666,11.2,5.10501097129551,0.483632618333259,0.297792306658905,80.7397787828579,19.3453047333303,13.2551162061708,0.795306972370248,2233.1,1117.7,1115.4,NA,107,47.9154538533877
"Kashkadarya",2002,54371,2.57,17.1598830258778,11.1,5.62835282736787,0.488963151877583,0.255474452554745,80.1600562835283,22.1176677512972,12.355993316331,0.931316506903527,2274.2,1138.5,1135.7,NA,105,46.170081787002
"Kashkadarya",2003,54584,2.53,14.6379891543309,11,5.57115093932196,0.520837832001728,0.249190239689052,72.5113366443533,26.603325415677,17.1021377672209,0.983804793781041,2315.5,1159.5,1156,NA,105,45.3465774130857
"Kashkadarya",2004,53703,2.31,14.0401839748245,10.6,5.30222693531283,0.524708377518558,0.254506892895016,80.9331919406151,28.1230116648993,15.4825026511135,0.926829268292683,2357.5,1180.6,1176.9,NA,106,44.9628844114528
"Kashkadarya",2005,53317,2.2,13.8229832886321,10.3,5.20941862888102,0.529276932694311,0.255053136070015,82.0587622421338,29.3811210668889,17.4202958949781,0.956866013752865,2399.5,1201.7,1197.8,NA,107,44.5926234632215
"Kashkadarya",2006,53984,2.2,13.207617071725,9.9,5.12022283209765,0.532503174538156,0.203170441977635,82.0874124441896,29.6563306435096,18.5556875435219,0.829066480973252,2441.3,1222.7,1218.6,NA,106,43.4194896161881
"Kashkadarya",2007,59504,2.1,12.4697499327776,9.4,4.6665057526752,0.531016171856143,0.217233888486604,78.5260278381205,29.2461179499557,19.309678976587,0.675034194223188,2485.8,1245,1240.8,NA,106,42.642207739963
"Kashkadarya",2008,64073,2.1,11.7834345200006,9.5,4.49438202247191,0.549181943623103,0.229055785531244,95.7618766016164,32.0126158091859,19.1996846047704,0.62448255470136,2536.5,1270.7,1265.8,NA,102,40.2128917800118
"Kashkadarya",2009,63333,2.1,11.4474286706772,9,4.32465827477025,0.582284346281566,0.217005174144722,74.7161943007182,34.0566839138157,19.4995752567766,0.616649934357865,2589.8,1298,1291.8,NA,105,40.5436713259711
"Kashkadarya",2010,63861,2,10.0844020607256,6.5,4.2330024349129,0.569395017793594,0.246113504401573,73.871511519011,33.6017980895299,22.0265967409627,0.587375913092339,2669.5,1339.3,1330.2,NA,104,38.9586064806143
"Kashkadarya",2011,64074,1.96,9.62949090114555,8.6,4.14485165794066,0.577006980802792,0.220695171611402,78.8976148923793,36.3583478766725,21.4877835951134,0.529741128563118,2750.4,1381.7,1368.7,0.429464805119255,105,38.1762652705061
"Kashkadarya",2012,65225,1.91,8.76964354158681,8.8,4.02923872348012,0.574077375646283,0.207523622749153,90.6756997682296,33.7315029417008,19.6113389195935,0.484934926011767,2804.5,1410,1394.5,0.429024781600998,112,39.9358174362632
"Kashkadarya",2013,71860,1.85,7.90425827998887,8.1,3.84172109104879,0.562986763524604,0.326895540111061,79.1743792127964,33.0038766458282,18.6498096601823,0.432018999057032,2863.3,1441.2,1422.1,0.427932804805644,86,30.0352739845633
"Kashkadarya",2014,75649,1.78,8.06355668944732,7.8,3.65549520002733,0.561648047555601,0.192340541833214,82.7440128454785,40.5862457722661,16.2618291141403,0.397321581087083,2927.1,1474.8,1452.3,0.427317139831232,89,30.4055208226572
"Kashkadarya",2015,78543,1.76,8.54309104566925,7.6,3.50900644988805,0.6165825619089,0.303779701233165,89.3626975904822,36.0257995521839,17.2442602680213,0.417404671991445,2992.3,1508.8,1483.5,0.425926544798316,90,30.0771981418975
"Kashkadarya",2016,77684,1.74,7.95530611194068,7.5,3.40180557372759,0.6064372628549,0.267237995551485,105.979327489206,36.2423132277901,18.0557372759388,0.404945701949496,3057.2,1542.4,1514.8,0.425454664398796,86,28.130315321209
"Kashkadarya",2017,76687,1.73,9.02369371601445,7,3.46309241326236,0.606682485730777,0.31488488424293,98.8905278009363,29.3080228307574,15.3915218367216,0.367472583851728,3118.6,1574.2,1544.4,0.425286987750914,82,26.2938498043994
"Kashkadarya",2018,81919,1.77,8.93565595283146,7.3,4.62162417078002,0.606784670041186,0.968969094853334,93.6900682239759,30.8422674254095,14.4936649165278,0.347407803313736,3180.7,1606.7,1574,0.42679284434244,94,29.5532429968246
"Kashkadarya",2019,86728,1.86,7.72530209390278,6.6,3.41885606923954,0.64835063295038,0.478947854744818,91.3850987156189,30.8621061385407,15.4926540795269,0.344657652385499,3246.7,1641.6,1605.1,0.426155788954939,89,27.4124495641729
"Kashkadarya",2020,90330,1.79,7.93756227167054,3.8,3.20444995314248,0.507875086913147,0.629402339853079,146.346624746818,49.729435593579,13.3619516914054,0.213428459143263,3307.9,1673.4,1634.5,0.426373227727561,88,26.6029807430696
"Kashkadarya",2021,97079,NA,NA,6.9,3.32156944156114,0.572674159969157,0.525519736646994,102.672083988256,36.3296657670749,14.4132388267742,0.263056437023637,3371.9,1706.5,1665.4,0.424923633559714,87,25.8014769121267
"Kashkadarya",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kazaly",2000,1621,2.16,20.5,14.4,6.47,1.422,0.595,165.689,69.579,65.08,2.583,68.9,35.1,34.5,59,7,101.596516690856
"Kazaly",2001,1582,2.27,25.3,14.1,6.71,1.255,0.548,143.319,78.514,52.973,2.583,69.3,35.4,34.6,58.7,7,101.010101010101
"Kazaly",2002,1557,2.23,21.2,14.5,6.82,1.533,0.444,213.668,100.63,48.883,2.55,69.8,35.5,34.9,58.6,7,100.286532951289
"Kazaly",2003,1462,2.18,18.2,14.1,6.93,1.795,0.37,237.194,95.926,47.678,2.293,70.2,35.6,35.1,58.2,9,128.205128205128
"Kazaly",2004,1574,2.11,11.5,13.2,7.1,1.631,0.539,216.085,94.241,46.624,2.014,70.5,35.9,35.3,58.1,10,141.843971631206
"Kazaly",2005,1536,1.73,20.7,12.5,7.32,1.321,0.308,246.035,96.347,47.076,1.957,71.5,36.2,35.6,58.3,10,139.86013986014
"Kazaly",2006,1610,1.72,23,13,5.84,1.101,0.312,220.034,98.123,49.792,0.187,71.7,36.5,35.8,58.1,10,139.470013947001
"Kazaly",2007,1638,1.86,19.5,12.5,5.68,1.232,1.178,325.79,131.436,72.766,1.425,73,36.9,36.4,0,10,136.986301369863
"Kazaly",2008,1963,1.84,23.8,12.2,5.06,1.243,0.624,259.552,102.761,48.662,1.268,74.2,37.3,36.7,18.1,10,134.770889487871
"Kazaly",2009,1824,1.76,15.3,12.1,5.39,0.588,0.668,173.827,64.023,19.912,1.143,75,37.7,37.3,3.8,9,120
"Kazaly",2010,1885,2.33,16.4,12.1,6.87,1.157,0.436,161.977,66.136,31.529,1.066,73.5,37,36.7,9.5,7,95.2380952380952
"Kazaly",2011,1848,1.94,16.2,11.1,5.92,0.955,0.619,137.106,52.421,30.812,0.965,74.4,37.3,37,9.1,3,40.3225806451613
