"Region","year","diabetes_count","blood_disease_count","cancer_count","circulatory_count","congenital_count","digestive_count","endocrine_count","genitourinary_count","injury_count","preg_compl_count","respiratory_count","skin_count","hep_count","intestinal_count","beds_count","hosp_count","doctors_per_capita","nurse_count","CBR","infant_mortality_count_all","infant_mortality_count_urban","infant_mortality_count_rural","fert_rate","LOS","pop","pop_m","pop_f","tuberculosis","births_count","pop_urban","pop_rural","pc_beds","pc_cancer","pc_circulatory","pc_diabetes","pc_digestive","pc_hep","pc_intestinal","pc_respiratory","pc_genitourinary","pc_TB","pc_injury","pc_hosp","male_percent","IMR_all","urban_percent"
"Bukhara",2018,2280,44.1,1480,37.1,0.4,52.8,33.6,30.1,147.9,8.7,154,13.1,756,1692,8.3,81,3.06,23.7,21.5,292,124,168,21.4,6.5,1880,940.5,939.5,857,40338,698.6,1171.6,4.41489361702128,0.787234042553192,19.7340425531915,1.21276595744681,28.0851063829787,0.402127659574468,0.9,81.9148936170213,16.0106382978723,0.455851063829787,78.6702127659574,43.0851063829787,0.500265957446808,7.23883187069265,0.371595744680851
"Bukhara",2019,2393,35,1555,41.6,0.6,39.5,22,22.8,81.9,9.4,151.2,15.1,782,1260,7.4,82,3.09,24.3,21.5,317,140,177,21.5,6.5,1909.4,955.9,953.5,849,41141,701.4,1193.4,3.87556300408505,0.814391955588143,21.7869487797214,1.25327327956426,20.6871268461297,0.409552739080339,0.659893160155023,79.1871792186027,11.9409238504242,0.444642296009218,42.8930554100765,42.9454278831046,0.500628469676338,7.70520891568022,0.367340525819629
"Bukhara",2020,2102,31.7,1584,83.1,0.7,182,32.5,33.4,78.8,5.8,166.5,10.6,355,525,7.6,89,3.1,24.1,21.4,310,152,158,21.5,3.3,1935.5,969.3,966.2,521,41555,709.5,1214.4,3.92663394471713,0.818393180056833,42.9346422113149,1.08602428313097,94.0325497287523,0.183415138207182,0.27124773960217,86.0242831309739,17.2565228623095,0.269181090157582,40.7129940583828,45.9829501420821,0.500800826659778,7.45999278065215,0.36657194523379
"Bukhara",2021,2184,64.8,1733,96.7,0.5,186.9,53.1,42.5,92.6,9.9,198,9.9,107,778,8.5,90,NA,24.3,22,NA,NA,NA,22,9.1,1962,982.8,979.2,611,43173,715.4,1231.7,4.33231396534149,0.883282364933741,49.2864424057085,1.1131498470948,95.2599388379205,0.0545361875637105,0.396534148827727,100.917431192661,21.6615698267074,0.311416921508665,47.1967380224261,45.8715596330275,0.50091743119266,NA,0.364627930682977
"Bukhara",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.9,1250.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fergana",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,2195.5,1080.2,1115.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.4791619221134,0.492006376679572,NA,NA
"Fergana",1991,699,NA,1509,17.7,1.1,48.8,15.5,30,NA,23.1,399,78.3,19331,11098,26.5,125,NA,NA,NA,NA,NA,NA,NA,NA,2242.5,1105.3,1137.2,NA,NA,NA,NA,11.8171683389075,0.672909698996656,7.89297658862876,0.311705685618729,21.7614269788183,8.62028985507246,4.94894091415831,177.926421404682,13.3779264214047,NA,NA,55.7413600891862,0.49288740245262,NA,NA
"Fergana",1992,777,NA,1602,18.6,1.1,44.7,17.4,32.4,NA,28.3,488.8,88.1,16632,10629,26.1,123,NA,NA,NA,NA,NA,NA,NA,13.8,2298.2,1134.6,1163.6,NA,NA,NA,NA,11.3567139500479,0.697067270037421,8.09329040118354,0.338090679662344,19.4500043512314,7.23696806196154,4.62492385345053,212.688190757985,14.0979897310939,NA,NA,53.520146201375,0.493690714472196,NA,NA
"Fergana",1993,869,NA,1647,18,1.3,55.8,18.2,38,NA,28.6,514.5,85,22418,11112,22.3,126,NA,NA,NA,NA,NA,NA,NA,13.7,2356,1164.9,1191.1,NA,NA,NA,NA,9.46519524617997,0.699066213921901,7.64006791171477,0.368845500848896,23.6842105263158,9.51528013582343,4.71646859083192,218.378607809847,16.1290322580645,NA,NA,53.4804753820034,0.494439728353141,NA,NA
"Fergana",1994,618,NA,1555,15.5,1.5,59.8,25.1,37.4,93.9,22.5,452.7,89.9,15073,10402,21.8,127,NA,NA,NA,NA,NA,NA,NA,13.8,2409.4,1193.2,1216.2,NA,NA,NA,NA,9.04789574167843,0.645388893500456,6.43313688055117,0.256495393043911,24.8194571262555,6.25591433551922,4.31725740848344,187.889101021001,15.5225367311364,NA,38.9723582634681,52.7102183116128,0.49522702747572,NA,NA
"Fergana",1995,713,NA,1681,17.8,2.9,54.2,35.1,50.8,92.3,26.1,391.9,81.5,25039,11147,20.9,128,NA,NA,NA,NA,NA,NA,NA,14,2460.1,1220.1,1240,NA,NA,NA,NA,8.49558961017845,0.683305556684688,7.23547823259217,0.289825616844844,22.031624730702,10.1780415430267,4.53111662127556,159.302467379375,20.6495670907687,NA,37.5188000487785,52.0304052680785,0.495955448965489,NA,NA
"Fergana",1996,1647,NA,1892,18.7,2.3,59.2,42,50.9,63.3,23.6,300.7,84.9,9078,10540,20.6,128,NA,NA,NA,NA,NA,NA,NA,13.8,2512.7,1247.7,1265,NA,NA,NA,NA,8.1983523699606,0.752974887571139,7.44219365622637,0.655470211326462,23.5603136068771,3.61284673856807,4.19469096987305,119.672065905202,20.2570939626696,NA,25.1920245154615,50.9412186094639,0.496557487961157,NA,NA
"Fergana",1997,816,96.3,2235,24.2,2.6,78.5,49.2,61.6,80,28.9,357,89.5,18719,9001,19.6,132,NA,NA,NA,NA,NA,NA,NA,13.5,2561.9,1273.4,1288.5,NA,NA,NA,NA,7.6505718412116,0.872399391076935,9.4461142121082,0.318513603185136,30.6413208946485,7.3066864436551,3.51340801748702,139.349701393497,24.0446543580936,NA,31.22682384168,51.524259338772,0.497052968499941,NA,NA
"Fergana",1998,792,114.1,2271,24.8,2.9,72.2,83.9,56.9,62.1,16.6,361.1,79.8,9853,7151,17,116,NA,NA,NA,NA,NA,NA,NA,13.1,2606.6,1296.5,1310.1,NA,NA,NA,NA,6.52190593109798,0.871249904089619,9.51430982889588,0.303844088084094,27.6989181308985,3.78001994935932,2.7434205478401,138.532954807028,21.8292027929103,NA,23.8241387247756,44.5024169416098,0.497391237627561,NA,NA
"Fergana",1999,938,147.3,2421,22.5,2.5,69.2,101.1,61.4,60.4,11.8,328.7,85,4776,6990,16.9,122,NA,NA,NA,NA,NA,NA,NA,12.8,2645.8,1317.1,1328.7,NA,NA,NA,NA,6.38748204701791,0.915035150049134,8.50404414543805,0.354524151485373,26.1546602161917,1.80512510393832,2.64192304784942,124.234636026911,23.2065915791065,NA,22.8286340615315,46.110817144153,0.497807846398065,NA,NA
"Fergana",2000,1117,145.2,2361,25.7,2,67.7,101.2,68.6,70.8,10.1,390.7,75,6142,5580,16.6,126,NA,NA,NA,1040,290,750,NA,12.6,2681,1335.8,1345.2,1484,53168,NA,NA,6.1917195076464,0.880641551659828,9.58597538232003,0.416635583737411,25.2517717269676,2.29093621782917,2.08131294293174,145.729205520328,25.5874673629243,0.553524804177546,26.408056695263,46.9973890339426,0.498246922790004,19.560637977731,NA
"Fergana",2001,1250,350.9,2511,29.4,1.7,80.8,103.6,72.1,69.4,25.7,477.8,73.3,6090,5807,16.4,126,NA,NA,NA,1025,266,759,NA,11.9,2713.6,1352.9,1360.7,1658,51207,NA,NA,6.0436320754717,0.925339033018868,10.8343160377358,0.460642688679245,29.7759433962264,2.24425117924528,2.1399616745283,176.076061320755,26.5698702830189,0.610996462264151,25.5748820754717,46.4327830188679,0.498562794811321,20.0167945788662,NA
"Fergana",2002,1236,219.2,2269,34,2.4,90.3,118.6,89.5,61,18.7,427.5,74.2,4105,4927,16.6,131,2.46,32.3,NA,985,248,737,NA,11.6,2747.7,1371,1376.7,1944,55255,NA,NA,6.04141645740074,0.825781562761582,12.3739855151581,0.449830767551043,32.8638497652582,1.49397678058012,1.79313607744659,155.584670815591,32.5726971649016,0.707500818866689,22.2003857771955,47.6762383084034,0.498962768861229,17.8264410460592,NA
"Fergana",2003,1426,275,1936,51.4,2.8,83,75.5,71.9,91.1,24.8,422.4,71.8,3049,4669,16.4,138,2.43,32.3,NA,1060,313,747,NA,11.6,2782.4,1389.3,1393.1,1947,52495,NA,NA,5.89419206440483,0.695802185163887,18.4732604945371,0.512507188039103,29.8303622771708,1.09581656124209,1.67804772857964,151.811385853939,25.8410005750431,0.6997556066705,32.7415181138585,49.5974698102358,0.499317136285221,20.1923992761215,NA
"Fergana",2004,1593,260.5,1734,57.1,2,93.3,125.9,88.1,85.7,22.4,397.7,77.5,4844,4141,13.4,126,2.36,31.5,NA,1174,334,840,NA,10.2,2820.1,1408.9,1411.2,1882,59889,NA,NA,4.75160455303003,0.614871813056275,20.2475089535832,0.564873586043048,33.0839331938584,1.71766958618489,1.46838764582816,141.023367965675,31.240026949399,0.667352221552427,30.38899329811,44.6792666926705,0.499592213042091,19.6029320910351,NA
"Fergana",2005,1399,255.2,1803,54.6,1.6,91.8,138.8,89.9,82.7,20.7,382,68.2,4179,4306,13.1,113,2.3,33,NA,1105,299,806,NA,9.6,2859.9,1429.7,1430.2,1913,56701,NA,NA,4.58057974055037,0.630441623833001,19.0915766285534,0.48917794328473,32.099024441414,1.46123990349313,1.50564705059617,133.571103884751,31.4346655477464,0.6689045071506,28.9170950033218,39.5118710444421,0.499912584356096,19.488192448105,NA
"Fergana",2006,1578,275.6,1858,58.6,1.3,106.2,133.5,107.4,86,26,394,86.1,3855,4249,13.6,121,2.2,33.5,NA,1134,341,793,NA,9,2899.6,1450.4,1449.2,1813,59264,NA,NA,4.69030211063595,0.640778038350117,20.2096840943578,0.544212994895848,36.6257414815837,1.32949372327218,1.46537453441854,135.880811146365,37.0395916678163,0.625258656366395,29.6592633466685,41.7298937784522,0.500206925093116,19.1347192224622,NA
"Fergana",2007,1285,261.2,1941,53.4,1.2,104.3,141.1,111.9,98.3,22.6,427.8,85.6,4055,3994,13.8,151,2.2,34.4,NA,1158,315,843,NA,8.5,2946.3,1474.5,1471.8,1668,69839,NA,NA,4.68384074941452,0.658792383667651,18.1244272477344,0.436140243695482,35.400332620575,1.37630248107796,1.35559854733055,145.19906323185,37.9798391202525,0.566133794929233,33.3638801208295,51.2507212435937,0.500458201812443,16.5809934277409,NA
"Fergana",2008,1797,282.6,2071,52.8,1.5,112.2,138.5,114.4,84.5,25,436.1,76.4,3854,3661,13.8,157,2.2,35.5,NA,1016,294,722,NA,8.5,2997.1,1500.5,1496.6,1642,67332,NA,NA,4.6044509692703,0.691001301257883,17.617029795469,0.599579593607154,37.4361883153715,1.2859097127223,1.22151413032598,145.507323746288,38.1702312235161,0.547862934169697,28.1939207900971,52.3839711721331,0.50065062894131,15.0894077110438,NA
"Fergana",2009,1014,287.1,2104,58.9,1.1,110.1,165.5,115.6,88.8,24.8,503.9,78.3,4755,3444,14,157,2.4,37,NA,1032,597,435,22.6,8.4,3048.4,1526.9,1521.5,1637,69109,NA,NA,4.59257315312951,0.690198136727464,19.3216113370949,0.33263351266238,36.1173074399685,1.55983466736649,1.12977299566986,165.299829418711,37.9215326072694,0.537003017976644,29.1300354284215,51.5024275029524,0.500885710536675,14.9329320349014,NA
"Fergana",2010,1141,368.8,2094,64.4,1.5,118.7,153.6,124.3,104,27.8,481,72.6,4480,3006,14,157,2.2,38.2,NA,991,592,399,22.1,6.3,3151.9,1580.1,1571.8,1559,70622,NA,NA,4.44176528443161,0.664361178971414,20.4321203083854,0.362003870681176,37.6598242330023,1.42136489101812,0.953710460357245,152.606364415115,39.436530346775,0.494622291316349,32.9959706843491,49.8112249754117,0.501316666137885,14.0324544759423,NA
"Fergana",2011,1499,315.8,2157,48.4,0.8,128,109.5,114.9,92.8,18.6,453.7,76.7,4512,2961,14.2,164,2.12,39.6,NA,866,512,354,20.8,8.2,3255,1633.2,1621.8,1397,67746,1852.4,1376.8,4.36251920122888,0.662672811059908,14.8694316436252,0.460522273425499,39.3241167434716,1.38617511520737,0.909677419354839,139.385560675883,35.2995391705069,0.429185867895545,28.5099846390169,50.384024577573,0.501751152073733,12.783042541257,0.569093701996928
"Fergana",2012,1561,323.8,2149,91.3,2,177,177.8,121.4,92.9,49.8,644,74.2,3577,2388,13.5,152,2.07,40.6,NA,812,454,358,20.3,8.1,3305.2,1659.2,1646,1437,66989,1879,1401.8,4.08447295171245,0.650187583202227,27.6231392956553,0.472286094638751,53.5519787002299,1.08223405542781,0.722497882125136,194.844487474283,36.7300012102142,0.434769454193392,28.1072249788213,45.9881399007624,0.501996853443059,12.121393064533,0.568498124167978
"Fergana",2013,1960,320.4,2139,75.3,2.1,166,139.7,115.6,91.8,30.6,635.2,115.3,4483,2975,13.3,148,2.06,41.3,NA,722,413,309,21.9,7.8,3358.1,1686.6,1671.5,1373,73671,1908.7,1421,3.96057294303326,0.636967332717906,22.4233941812334,0.583663381078586,49.4327149280843,1.3349810904976,0.885917631994283,189.154581459754,34.4242279860635,0.408862154194336,27.3368869301093,44.0725410202198,0.50224829516691,9.80032848746454,0.568386885441172
"Fergana",2014,2042,241.1,2146,80.3,1.6,177,151.4,126.5,86.6,27.4,743.3,102.9,5179,2854,13,136,2.04,41.8,22.5,723,434,289,22.5,7.4,3415.7,1716.7,1699,1332,76697,1937,1449.5,3.8059548555201,0.628275316918933,23.5090903767895,0.597827678074772,51.8195391866967,1.51623386128758,0.83555347366572,217.612788008315,37.0348684017917,0.389963989811752,25.3535146529262,39.8161431039026,0.502590976959335,9.42670508624848,0.567087273472495
"Fergana",2015,2519,356.5,2122,97.4,1,166.3,157.6,138.3,84.5,36.9,663.7,103,3968,2615,12.7,124,2.05,42.3,22.8,714,443,271,22.8,7.2,3475.1,1747.3,1727.8,1283,79241,1965.9,1479,3.65457109147938,0.61062990993065,28.0279704181175,0.724871226727288,47.8547379931513,1.14183764495986,0.752496331040833,190.987309717706,39.7974159017007,0.369198008690397,24.3158470259849,35.6824264049955,0.502805674656844,9.01048699536856,0.565710339270812
"Fergana",2016,2716,343.7,2148,97.7,1,166.4,147,131.6,83.4,41.4,644.7,103.3,4398,2435,13,123,2.08,43,22.2,580,340,240,22.2,6.9,3535,1778.2,1756.8,1242,78587,1994.4,1510.9,3.67751060820368,0.607637906647808,27.6379066478076,0.768316831683168,47.0721357850071,1.24413012729844,0.688826025459689,182.376237623762,37.2277227722772,0.351343705799151,23.5926449787836,34.7949080622348,0.503026874115983,7.38035552954051,0.564186704384724
"Fergana",2017,3444,286,2218,94.7,1.5,147,131.3,137,78.5,27.9,638.1,82.5,3735,2538,13.7,118,2.13,43.4,21,571,360,211,21,6.7,3592.5,1808,1784.5,1210,75501,2022.8,1542,3.81350034794711,0.617397355601949,26.3604732080724,0.95866388308977,40.9185803757829,1.03966597077244,0.706471816283925,177.620041753653,38.1350034794711,0.336812804453723,21.8510786360473,32.8462073764788,0.503270702853166,7.56281373756639,0.563061934585943
"Fergana",2018,5188,265.3,2281,82.9,2.5,195.8,144.1,129,106.1,28.1,515.3,140.1,3411,2435,19.9,116,2.2,44.3,22.3,479,299,180,22.3,6.5,3651.8,1838.7,1813.1,1181,81414,2049.9,1570.3,5.44936743523742,0.624623473355605,22.7011336874966,1.42066925899556,53.6173941617832,0.934059915658032,0.666794457527794,141.108494441098,35.3250451831973,0.323402157839969,29.0541650692809,31.7651569089216,0.503505120762364,5.88350897879972,0.561339613341366
"Fergana",2019,4916,283.5,3932,109.9,2.7,201.9,119.1,125.6,106,31.5,681.2,132.2,3398,837,15,125,2.15,43.9,23.6,517,294,223,23.6,6.3,3717.7,1872.7,1845,1324,87751,2082.5,1600.8,4.03475266966135,1.0576431664739,29.5612878930522,1.32232294160368,54.3077709336418,0.914005971433951,0.225139198967103,183.231567904887,33.784329020631,0.356134168975442,28.5122521989402,33.6229389138446,0.503725421631654,5.89167075019088,0.560158162304651
"Fergana",2020,4910,228.1,2426,104.7,3.3,248.8,142.6,176.3,83.5,30,515.2,57.1,1378,669,19.9,126,2.17,43.6,24.6,605,352,253,24.6,3.3,3786,1907.7,1878.3,1019,93037,2117.7,1634.3,5.25620707871104,0.640781827786582,27.6545166402536,1.29688325409403,65.715795034337,0.363972530375066,0.176703645007924,136.08029582673,46.5662968832541,0.269149498151083,22.0549392498679,33.2805071315372,0.503882725832013,6.5027892128938,0.559350237717908
"Fergana",2021,4683,233.5,2616,124.2,1.7,288,143.5,204.5,110.2,70.1,492.5,62.5,601,2203,16.6,127,NA,44,25.7,NA,NA,NA,25.7,6.4,3858.2,1944.8,1913.4,1063,99146,2152.1,1667.9,4.30252449328703,0.678036390026437,32.1911772329065,1.21377844590742,74.646208076305,0.155772121714789,0.570991654139236,127.650199574931,53.0039914986263,0.275517080503862,28.5625421180862,32.9169042558706,0.504069255093049,NA,0.557798973614639
"Fergana",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2188.7,1707.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jizah",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,782.1,387.7,394.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.845927630738,0.495716660273622,NA,NA
"Jizah",1991,169,NA,395,6.2,0.4,16.1,5.8,9.9,NA,3.8,70.5,8.5,3306,3532,9.4,77,NA,NA,NA,NA,NA,NA,NA,NA,805.5,399.5,406,NA,NA,NA,NA,11.6697703289882,0.490378646803228,7.69708255741775,0.209807572936065,19.9875853507138,4.10428305400372,4.38485412787089,87.5232774674115,12.2905027932961,NA,NA,95.592799503414,0.495965238981999,NA,NA
"Jizah",1992,150,NA,447,7,0.4,17.3,4.3,9.7,NA,3.3,82.9,9.3,5590,3461,6.4,67,NA,NA,NA,NA,NA,NA,NA,14.1,831.4,412.6,418.8,NA,NA,NA,NA,7.69785903295646,0.537647341833053,8.41953331729613,0.180418571084917,20.8082751984604,6.72359874909791,4.16285783016599,99.7113302862641,11.6670675968246,NA,NA,80.5869617512629,0.496271349530912,NA,NA
"Jizah",1993,478,NA,520,12.2,0.4,23.7,5.6,16.2,NA,2.5,97.6,18.4,3791,3717,5,71,NA,NA,NA,NA,NA,NA,NA,13.4,855.2,424.8,430.4,NA,NA,NA,NA,5.8465855940131,0.608044901777362,14.265668849392,0.558933582787652,27.7128157156221,4.43288119738073,4.34635173058934,114.125350795136,18.9429373246024,NA,NA,83.021515434986,0.496725912067353,NA,NA
"Jizah",1994,831,NA,477,9.2,0.7,15.5,5.7,13,17.4,1.9,57.8,11.8,3577,4132,4.6,72,NA,NA,NA,NA,NA,NA,NA,13.4,875.9,435.5,440.4,NA,NA,NA,NA,5.25174106633177,0.544582714921795,10.5034821326635,0.94873844046124,17.6960840278571,4.08379952049321,4.71743349697454,65.9892681812992,14.8418769265898,NA,19.8652814248202,82.2011645164973,0.497202877040758,NA,NA
"Jizah",1995,819,NA,457,6.4,0.3,10.1,4.6,11.1,13.8,2.6,45.1,6.8,4017,2581,4.5,73,NA,NA,NA,NA,NA,NA,NA,12.9,895.6,445.5,450.1,NA,NA,NA,NA,5.02456453774006,0.510272443054935,7.14604734256364,0.914470745868691,11.2773559624833,4.48526127735596,2.88186690486824,50.3573023671282,12.3939258597588,NA,15.4086645824029,81.5096025011166,0.497431889236266,NA,NA
"Jizah",1996,218,NA,378,15.8,1.9,29.8,11,18.5,10.7,7,70.5,15,1944,2412,5.2,72,NA,NA,NA,NA,NA,NA,NA,13.3,915.5,455.7,459.8,NA,NA,NA,NA,5.6799563080284,0.412889131622064,17.2583287820863,0.238121245221191,32.5505188421628,2.12342981977062,2.63462588749317,77.007099945385,20.207536865101,NA,11.6876024030584,78.6455488803932,0.497760786455489,NA,NA
"Jizah",1997,249,30.8,388,21.4,0.8,25.5,9,20.3,16.8,4.3,65.6,11.5,3760,1975,5.1,61,NA,NA,NA,NA,NA,NA,NA,13.2,934.5,465.5,469,NA,NA,NA,NA,5.45746388443018,0.415195291599786,22.8999464954521,0.26645264847512,27.2873194221509,4.02354200107009,2.11342964151953,70.1979668271803,21.7228464419476,NA,17.9775280898876,65.2755484216158,0.49812734082397,NA,NA
"Jizah",1998,352,35.9,491,18.1,0.8,28.7,9.6,18.6,13.9,1.9,68.9,8.8,959,1833,4.9,62,NA,NA,NA,NA,NA,NA,NA,13,951,473.9,477.1,NA,NA,NA,NA,5.15247108307045,0.516298633017876,19.0325972660358,0.370136698212408,30.1787592008412,1.00841219768665,1.92744479495268,72.4500525762355,19.5583596214511,NA,14.6161934805468,65.1945320715037,0.498317560462671,NA,NA
"Jizah",1999,215,38.8,385,19.1,0.6,28,7.5,19.2,13.8,1.5,58.5,9,1256,1763,4.9,68,NA,NA,NA,NA,NA,NA,NA,12.6,966.7,482,484.7,NA,NA,NA,NA,5.06879073135409,0.398262128892107,19.7579393814006,0.222406123926761,28.9645184648805,1.2992655425675,1.82373021619944,60.5151546498397,19.8613840902038,NA,14.275369814834,70.3424019861384,0.498603496431158,NA,NA
"Jizah",2000,222,41.8,498,18.5,0.5,25,8.9,18.6,12.9,1.2,55,8.6,1644,1327,5,67,NA,NA,NA,390,107,283,NA,12,983.1,490.5,492.6,602,24049,NA,NA,5.08595259892178,0.506560878852609,18.8180246160106,0.225816295392127,25.4297629946089,1.67226121452548,1.34981181975384,55.9454785881396,18.919743667989,0.612348692910182,13.1217577052182,68.1517648255518,0.498931949954226,16.2168905151981,NA
"Jizah",2001,269,40.1,557,16.6,0.2,25.9,8.4,16.4,12.4,1.4,41.1,4.9,968,1271,4.9,65,NA,NA,NA,404,105,299,NA,11.4,998.6,498.6,500,632,23602,NA,NA,4.90686961746445,0.557780893250551,16.6232725816143,0.269377127979171,25.9363108351692,0.969357099939916,1.27278189465251,41.1576206689365,16.4229921890647,0.632886040456639,12.4173843380733,65.09112757861,0.499299018626077,17.1171934581815,NA
"Jizah",2002,295,42.9,574,16.3,0.2,26,8.8,16.3,12.8,1.5,40.2,5.4,957,1441,5,65,2.16,9.3,NA,331,80,251,NA,11.4,1012.6,505.8,506.8,674,23808,NA,NA,4.93778392257555,0.566857594311673,16.0971755875963,0.291329251431957,25.6764763973929,0.94509184278096,1.42306932648627,39.6997827375074,16.0971755875963,0.665613272763184,12.6407268417934,64.1911909934821,0.499506221607742,13.9028897849462,NA
"Jizah",2003,428,44.2,586,16.8,0.2,26.7,9.1,16.8,13.3,1.5,41.6,5.6,1268,1151,5,64,2.13,9.4,NA,315,99,216,NA,11.4,1025.1,512.1,513,691,22424,NA,NA,4.87757291971515,0.571651546190616,16.3886450102429,0.417520241927617,26.0462393912789,1.23695249243976,1.12281728611843,40.58140669203,16.3886450102429,0.674080577504634,12.9743439664423,62.4329333723539,0.499561018437226,14.0474491616126,NA
"Jizah",2004,648,46.5,598,17.1,0.2,27.3,9.9,17.1,13.6,1.6,42.5,5.7,1380,1012,5,63,2.11,9.4,NA,280,64,216,NA,10.8,1037,518,519,759,23705,NA,NA,4.82160077145612,0.576663452266152,16.4898746383799,0.624879459980714,26.3259402121504,1.33076181292189,0.975891996142719,40.983606557377,16.4898746383799,0.73191899710704,13.1147540983607,60.7521697203472,0.499517839922854,11.8118540392322,NA
"Jizah",2005,625,65.2,608,13.7,0.2,20.6,10.6,16.6,14,2,50,6.9,1050,1461,5,60,2,9.7,NA,295,82,213,NA,10.7,1047.3,523.3,524,736,24157,NA,NA,4.77418122791941,0.580540437315,13.0812565644992,0.596772653489926,19.669626659028,1.00257805786308,1.39501575479805,47.7418122791941,15.8502816766924,0.702759476749737,13.3677074381744,57.2901747350329,0.499665807314046,12.2117812642298,NA
"Jizah",2006,586,83.1,614,19.5,0.2,36.8,10.9,26.6,13.7,4,68.7,10.6,1190,1320,5,57,1.9,9.7,NA,250,64,186,NA,10,1058.1,528.9,529.2,884,23718,NA,NA,4.7254512805973,0.580285417257348,18.4292599943295,0.553822890086003,34.7793214251961,1.12465740478216,1.24751913807769,64.9277005954069,25.1394008127776,0.835459786409602,12.9477365088366,53.8701445988092,0.499858236461582,10.5405177502319,NA
"Jizah",2007,578,95.9,617,15.8,0.3,44.4,15,29,15.7,6.2,73,11.2,1645,1230,4.7,57,1.9,9.9,NA,263,67,196,NA,9.5,1072.1,536.1,536,697,25440,NA,NA,4.38391941050275,0.575506016229829,14.7374312097752,0.539128812610764,41.4140471970898,1.53437179367596,1.14728103721668,68.0906631844044,27.0497155116127,0.650125921089451,14.6441563287007,53.1666822124802,0.500046637440537,10.3380503144654,NA
"Jizah",2008,560,103.5,628,15.6,0.2,47.9,13,29.9,17,7,90,11.7,1235,1484,4.7,58,1.8,10.3,NA,279,80,199,NA,9.1,1088.9,544.6,544.3,802,27423,NA,NA,4.3162824869134,0.576728808889705,14.3263844246487,0.514280466525852,43.9893470474791,1.13417210028469,1.36284323629351,82.6522178345119,27.4589034805767,0.736523096703095,15.6120855909634,53.2647626044632,0.500137753696391,10.1739415818838,NA
"Jizah",2009,611,123.9,640,15.4,0.4,38.3,37,29.1,17.5,12.5,74,14.7,1347,1531,4.7,60,1.8,10.3,NA,264,100,164,24.1,8.8,1107.5,554,553.5,740,26816,NA,NA,4.24379232505643,0.577878103837472,13.9051918735892,0.551693002257336,34.5823927765237,1.21625282167043,1.3823927765237,66.8171557562077,26.27539503386,0.668171557562077,15.8013544018059,54.176072234763,0.500225733634312,9.84486873508353,NA
"Jizah",2010,680,128.4,645,15.4,0.4,38.3,50.6,29.1,15,10.2,78.9,14.9,1171,1420,4.7,63,1.8,10.6,NA,230,77,153,22.4,6.9,1141.7,571.4,570.3,795,25942,NA,NA,4.11666812647806,0.564947008846457,13.4886572654813,0.595603048086187,33.5464657966191,1.02566348427783,1.24375930629763,69.1074713147061,25.4883069107471,0.696330034159587,13.138302531313,55.1808706315144,0.500481737759481,8.86593169377843,NA
"Jizah",2011,564,110,669,15.4,0.4,38.3,50.6,29.1,14.1,10.2,98.9,14.9,1225,1364,4.9,64,1.69,10.9,NA,222,99,123,21.4,8.6,1176.6,589,587.6,662,25191,560.6,606.1,4.16454190039096,0.568587455379908,13.0885602583716,0.479347271800102,32.5514193438722,1.04113547509774,1.1592724800272,84.0557538670746,24.7322794492606,0.562638109807921,11.9836817950025,54.3940166581676,0.500594934557199,8.81267119209241,0.476457589665137
"Jizah",2012,688,96.8,658,19.4,0.3,48.3,35.5,37,17.7,11.4,141.9,11.9,959,1360,5,65,1.7,11.1,NA,205,92,113,21.2,8.5,1195.8,599,596.8,676,25400,567.2,619.4,4.18130122093996,0.550259240675698,16.223448737247,0.575347048001338,40.39136979428,0.801973574176284,1.13731393209567,118.665328650276,30.9416290349557,0.565311925071082,14.8018063221274,54.3569158722194,0.500919886268607,8.07086614173228,0.474326810503429
"Jizah",2013,893,93.4,682,19.1,0.4,38.1,35.6,33.6,21.2,12.7,158.3,17.9,1890,1657,4.7,69,1.62,11,NA,193,89,104,22.6,8.1,1215.9,609.5,606.4,679,27484,574.1,630.9,3.86544946130438,0.560901389916934,15.7085286618965,0.734435397647833,31.3348137182334,1.55440414507772,1.36277654412369,130.191627600954,27.6338514680484,0.558434081750144,17.4356443786496,56.7480878361707,0.501274775886175,7.02226750109154,0.472160539518052
